FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VIA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
20211222;22/10/2020;22:35;PUNO;PE-3S;1369;CHOQUE;0;1
20211222;23/10/2020;5:40;TACNA;PE-1SD;15;DESPISTE;0;0
20211222;23/10/2020;12:25;PUNO;PE-34H;43;CHOQUE;0;3
20211222;23/10/2020;23:45;AREQUIPA;PE-34A;63;VOLCADURA;1;0
20211222;23/10/2020;14:00;CUSCO;PE-28B;102;CHOQUE;0;4
20211222;23/10/2020;18:30;ANCASH;PE-3N;115;CHOQUE;0;3
20211222;23/10/2020;16:20;ANCASH;PE-3N;117;CHOQUE;0;0
20211222;23/10/2020;19:00;CAJAMARCA;PE-08;159;DESPISTE;0;0
20211222;23/10/2020;16:30;JUNIN;PE-22;162;CHOQUE;0;3
20211222;23/10/2020;1:10;CAJAMARCA;PE-08;167;DESPISTE;0;5
20211222;23/10/2020;5:30;CUSCO;PE-28B;171;VOLCADURA;0;0
20211222;23/10/2020;7:30;ICA;PE-1S;189;DESPISTE;0;0
20211222;23/10/2020;15:30;AYACUCHO;PE-28A;238;DESPISTE;0;0
20211222;23/10/2020;22:50;SAN MARTIN;PE-04A;458;DESPISTE;0;2
20211222;23/10/2020;21:00;LA LIBERTAD;PE-1N;475;CHOQUE;1;0
20211222;23/10/2020;13:50;LA LIBERTAD;PE-1N;569;CHOQUE;0;1
20211222;23/10/2020;6:02;AREQUIPA;PE-1S;603;DESPISTE;0;1
20211222;23/10/2020;17:30;LAMBAYEQUE;PE-1N;717;DESPISTE;0;0
20211222;24/10/2020;6:55;JUNIN;PE-3S;5;DESPISTE;0;0
20211222;24/10/2020;14:00;ANCASH;PE-3N;20;DESPISTE;0;0
20211222;24/10/2020;10:10;PIURA;PI-102;53;CHOQUE;1;0
20211222;24/10/2020;7:30;JUNIN;PE-3S;57;CHOQUE;0;0
20211222;24/10/2020;12:10;LIMA;PE-1S;70;DESPISTE;0;0
20211222;24/10/2020;7:30;LAMBAYEQUE;PE-1NJ;80;DESPISTE;0;0
20211222;24/10/2020;20:30;LIMA;PE-1N;94;CHOQUE;0;2
20211222;24/10/2020;N.I.;LIMA;PE-1S;128;CHOQUE;0;0
20211222;24/10/2020;9:50;PIURA;PE-34B;247;CHOQUE;0;0
20211222;24/10/2020;10:15;ICA;PE-26;302;DESPISTE;0;0
20211222;24/10/2020;5:50;MADRE DE DIOS;PE-30C;624;DESPISTE;0;0
20211222;24/10/2020;11:15;APURIMAC;PE-3S;761;DESPISTE;0;7
20211222;24/10/2020;5:45;TACNA;PE-1S;1156;DESPISTE;0;0
20211222;25/10/2020;17:45;LORETO;LO-103;12;CHOQUE;0;0
20211222;25/10/2020;5:30;LIMA;PE-20;13;DESPISTE;0;0
20211222;25/10/2020;17:10;UCAYALI;PE-18C;19;CHOQUE;0;3
20211222;25/10/2020;16:00;LIMA;PE-20A;39;N.I.;0;1
20211222;25/10/2020;21:00;JUNIN;PE-22;152;VOLCADURA;0;0
20211222;25/10/2020;8:00;TUMBES;PE-1N;184;DESPISTE;0;1
20211222;25/10/2020;7:00;ICA;PE-1S;334;DESPISTE;0;1
20211222;25/10/2020;17:30;ANCASH;PE-1N;398;DESPISTE;0;0
20211222;25/10/2020;18:30;AREQUIPA;PE-1S;505;DESPISTE;0;0
20211222;25/10/2020;15:30;AREQUIPA;PE-1S;632;ESPECIAL;0;0
20211222;26/10/2020;7:30;JUNIN;PE-3N;7;DESPISTE;0;0
20211222;26/10/2020;16:35;PUNO;PE-34H;56;DESPISTE;0;0
20211222;26/10/2020;19:00;JUNIN;PE-3S;94;CHOQUE;0;0
20211222;26/10/2020;19:50;LIMA;PE-1N;116;DESPISTE;0;1
20211222;26/10/2020;16:25;LIMA;PE-1S;122;DESPISTE;0;1
20211222;26/10/2020;8:30;CAJAMARCA;PE-06A;179;DESPISTE;0;0
20211222;26/10/2020;7:40;ANCASH;PE-1N;267;DESPISTE;0;0
20211222;26/10/2020;6:45;ANCASH;PE-1N;279;DESPISTE;0;2
20211222;26/10/2020;16:20;HUANUCO;PE-5N;517;DESPISTE;0;1
20211222;26/10/2020;4:00;CUSCO;PE-3S;1114;CHOQUE;1;1
20211222;26/10/2020;8:50;PUNO;PE-1S;1478;DESPISTE;1;1
20211222;26/10/2020;17:30;MOQUEGUA;PE-1SD;N.I.;ESPECIAL;0;0
20211222;27/10/2020;4:30;JUNIN;PE-3N;10;CHOQUE;0;0
20211222;27/10/2020;22:30;TACNA;PE-1SD;11;CHOQUE;0;2
20211222;27/10/2020;18:55;JUNIN;PE-3SA;27;DESPISTE;0;0
20211222;27/10/2020;18:30;AMAZONAS;PE-08B;39;CHOQUE;0;0
20211222;27/10/2020;6:00;LIMA;PE-3N;47;CHOQUE;0;2
20211222;27/10/2020;16:00;LIMA;PE-22;62;CHOQUE;0;2
20211222;27/10/2020;22:00;LIMA;PE-1N;199;CHOQUE;0;3
20211222;27/10/2020;5:40;ICA;PE-1S;287;CHOQUE;0;2
20211222;27/10/2020;17:35;SAN MARTIN;PE-5N;391;CHOQUE;0;0
20211222;27/10/2020;6:30;PUNO;PE-36A;395;CHOQUE;0;2
20211222;27/10/2020;12:06;MADRE DE DIOS;PE-30C;410;DESPISTE;0;2
20211222;27/10/2020;14:35;CUSCO;PE-28B;450;CHOQUE;0;0
20211222;27/10/2020;22:10;SAN MARTIN;PE-04A;458;DESPISTE;0;2
20211222;27/10/2020;21:45;LA LIBERTAD;PE-1N;583;DESPISTE;0;5
20211222;27/10/2020;14:00;PIURA;PE-1N;969;CHOQUE;0;1
20211222;27/10/2020;10:30;PUNO;PE-1S;1383;DESPISTE;0;2
20211222;27/10/2020;13:00;ICA;PE-1S;N.I.;CHOQUE;0;1
20211222;28/10/2020;16:05;JUNIN;PE-3N;6;DESPISTE;0;2
20211222;28/10/2020;11:30;AMAZONAS;PE-5N;35;DESPISTE;0;1
20211222;28/10/2020;19:30;PIURA;PE-1N;64;CHOQUE;0;0
20211222;28/10/2020;19:00;JUNIN;PE-3N;175;CHOQUE;1;0
20211222;28/10/2020;11:20;ANCASH;PE-1N;396;DESPISTE;0;0
20211222;28/10/2020;4:30;APURIMAC;PE-30A;406;DESPISTE;0;0
20211222;28/10/2020;5:00;ANCASH;PE-1N;412;CHOQUE;0;1
20211222;28/10/2020;8:40;APURIMAC;PE-3S;770;DESPISTE;0;1
20211222;28/10/2020;20:43;CUSCO;PE-28G;N.I.;DESPISTE;0;15
20211222;29/10/2020;18:05;PIURA;PE-02;23;DESPISTE;1;4
20211222;29/10/2020;11:20;LIMA;PE-3N;42;DESPISTE;0;1
20211222;29/10/2020;17:40;LIMA;PE-20A;43;CHOQUE;0;2
20211222;29/10/2020;10:30;AREQUIPA;PE-34E;78;DESPISTE;0;0
20211222;29/10/2020;5:00;PUNO;PE-3S;124;DESPISTE;0;2
20211222;29/10/2020;17:25;LIMA;PE-1S;130;DESPISTE;0;2
20211222;29/10/2020;12:30;LIMA;PE-1N;133;DESPISTE;0;1
20211222;29/10/2020;2:00;UCAYALI;PE-5N;349;DESPISTE;0;1
20211222;29/10/2020;18:30;LAMBAYEQUE;PE-1N;771;CHOQUE;0;1
20211222;29/10/2020;22:20;PIURA;PE-1N;1005;DESPISTE;0;3
20211222;29/10/2020;9:45;TACNA;PE-1S;1264;CHOQUE;0;0
20211222;30/10/2020;3:00;LIMA;PE-20B;0;DESPISTE;0;0
20211222;30/10/2020;18:30;JUNIN;PE-22;25;CHOQUE;1;0
20211222;30/10/2020;7:00;LIMA;PE-1N;51;DESPISTE;0;0
20211222;30/10/2020;17:40;LIMA;PE-1S;112;DESPISTE;0;1
20211222;30/10/2020;9:30;CAJAMARCA;PE-08;150;DESPISTE;0;1
20211222;30/10/2020;11:06;JUNIN;PE-22;152;DESPISTE;0;0
20211222;30/10/2020;15:00;UCAYALI;PE-18C;171;CHOQUE;0;1
20211222;30/10/2020;16:00;LIMA;PE-1N;186;CHOQUE;0;2
20211222;30/10/2020;15:45;MADRE DE DIOS;PE-30C;255;DESPISTE;1;0
20211222;30/10/2020;12:45;ANCASH;PE-1N;371;DESPISTE;0;1
20211222;30/10/2020;N.I.;LAMBAYEQUE;PE-1N;805;CHOQUE;0;2
20211222;30/10/2020;16:20;TACNA;PE-1S;1290;DESPISTE;0;4
20211222;31/10/2020;2:00;CAJAMARCA;PE-06B;16;DESPISTE;0;5
20211222;31/10/2020;12:27;JUNIN;PE-3S;82;CHOQUE;0;0
20211222;31/10/2020;13:20;HUANUCO;PE-18A;91;ATROPELLO;0;1
20211222;31/10/2020;15:30;PASCO;PE-3N;121;CHOQUE;0;0
20211222;31/10/2020;18:30;CAJAMARCA;PE-06A;183;DESPISTE;0;4
20211222;31/10/2020;21:20;ICA;PE-1S;357;CHOQUE;5;6
20211222;31/10/2020;1:15;ICA;PE-1S;432;CHOQUE;0;1
20211222;31/10/2020;7:40;LA LIBERTAD;PE-3N;N.I.;CHOQUE;0;2
20211222;1/11/2020;19:00;UCAYALI;PE-18C;17;CHOQUE;0;0
20211222;1/11/2020;21:35;LIMA;PE-1S;22;DESPISTE;0;0
20211222;1/11/2020;11:55;PASCO;PE-3N;27;CHOQUE;1;1
20211222;1/11/2020;15:00;UCAYALI;PE-18C;30;DESPISTE;0;0
20211222;1/11/2020;20:40;AMAZONAS;PE-5N;42;DESPISTE;0;3
20211222;1/11/2020;13:30;ANCASH;AN-111;51;DESPISTE;0;0
20211222;1/11/2020;22:00;LAMBAYEQUE;PE-1NJ;88;CHOQUE;0;0
20211222;1/11/2020;20:46;LIMA;PE-1N;200;DESPISTE;0;0
20211222;1/11/2020;13:40;LA LIBERTAD;PE-1N;616;DESPISTE;0;0
20211222;1/11/2020;16:00;AREQUIPA;PE-34A;732;DESPISTE;0;0
20211222;1/11/2020;10:15;MOQUEGUA;PE-1S;1134;DESPISTE;0;5
20211222;1/11/2020;9:45;PUNO;PE-3S;1248;DESPISTE;1;2
20211222;2/11/2020;11:00;PUNO;PE-36B;40;CHOQUE;0;1
20211222;2/11/2020;6:40;LIMA;PE-22;63;CHOQUE;0;0
20211222;2/11/2020;20:30;LIMA;PE-1S;83;CHOQUE;0;0
20211222;2/11/2020;7:50;JUNIN;PE-22;110;CHOQUE;0;1
20211222;2/11/2020;7:00;AREQUIPA;PE-34A;154;VOLCADURA;0;0
20211222;2/11/2020;7:45;MOQUEGUA;PE-36A;186;DESPISTE;0;0
20211222;2/11/2020;13:20;PUNO;PE-34A;238;DESPISTE;0;1
20211222;2/11/2020;21:45;MADRE DE DIOS;PE-30C;325;CHOQUE;0;2
20211222;2/11/2020;19:20;PIURA;PE-1NL;900;CHOQUE;0;2
20211222;2/11/2020;6:10;CUSCO;PE-30A;912;CHOQUE;0;0
20211222;2/11/2020;22:00;PUNO;PE-3S;1352;DESPISTE;0;0
20211222;2/11/2020;8:10;PUNO;PE-3S;1468;CHOQUE;0;2
20211222;3/11/2020;10:30;JUNIN;PE-3SD;12;CHOQUE;0;3
20211222;3/11/2020;4:30;JUNIN;PE-3S;43;DESPISTE;0;3
20211222;3/11/2020;20:40;LIMA;PE-1S;61;DESPISTE;0;3
20211222;3/11/2020;17:55;LIMA;PE-1S;93;CHOQUE;0;0
20211222;3/11/2020;6:00;TACNA;PE-1SD;101;DESPISTE;0;0
20211222;3/11/2020;10:23;LIMA;PE-1N;103;DESPISTE;1;0
20211222;3/11/2020;6:25;LIMA;PE-1S;106;DESPISTE;0;0
20211222;3/11/2020;14:00;ANCASH;PE-3N;126;N.I.;0;0
20211222;3/11/2020;4:50;LIMA;PE-1N;129;DESPISTE;0;0
20211222;3/11/2020;23:40;LIMA;PE-1S;150;DESPISTE;0;0
20211222;3/11/2020;13:00;ICA;PE-1S;206;DESPISTE;0;0
20211222;3/11/2020;21:15;ANCASH;PE-1N;242;DESPISTE;0;1
20211222;3/11/2020;5:30;LAMBAYEQUE;PE-1N;757;DESPISTE;0;0
20211222;3/11/2020;23:40;AREQUIPA;PE-1S;942;CHOQUE;1;0
20211222;4/11/2020;20:00;LAMBAYEQUE;LA-119;4;DESPISTE;0;1
20211222;4/11/2020;18:15;CUSCO;PE-3S;20;DESPISTE;0;0
20211222;4/11/2020;5:35;LIMA;PE-1S;57;ATROPELLO;0;1
20211222;4/11/2020;9:15;LIMA;PE-1N;66;CHOQUE;0;0
20211222;4/11/2020;11:10;LIMA;PE-22;108;CHOQUE;0;3
20211222;4/11/2020;14:50;LIMA;PE-1N;200;DESPISTE;0;1
20211222;4/11/2020;14:40;ANCASH;PE-1N;335;DESPISTE;1;4
20211222;4/11/2020;15:15;ICA;PE-1S;405;CHOQUE;0;0
20211222;4/11/2020;15:30;ANCASH;PE-1N;445;DESPISTE;0;1
20211222;4/11/2020;15:00;AREQUIPA;PE-1S;503;DESPISTE;0;0
20211222;4/11/2020;10:15;LA LIBERTAD;PE-1N;602;CHOQUE;0;0
20211222;4/11/2020;15:40;AREQUIPA;PE-1S;609;DESPISTE;0;0
20211222;4/11/2020;15:20;AREQUIPA;PE-1S;613;DESPISTE;0;0
20211222;4/11/2020;13:30;LA LIBERTAD;PE-1N;747;ATROPELLO;0;0
20211222;4/11/2020;6:20;PIURA;PE-1N;893;DESPISTE;0;0
20211222;4/11/2020;23:15;PIURA;PE-1NL;1037;CHOQUE;0;0
20211222;4/11/2020;20:00;CUSCO;PE-3S;1052;CHOQUE;0;0
20211222;5/11/2020;13:20;LIMA;PE-20;13;CHOQUE;0;1
20211222;5/11/2020;17:30;LIMA;PE-22;44;CHOQUE;0;1
20211222;5/11/2020;10:50;LIMA;PE-22;47;DESPISTE;0;0
20211222;5/11/2020;14:50;JUNIN;PE-22;48;ATROPELLO;0;0
20211222;5/11/2020;7:00;LIMA;PE-1N;61;CHOQUE;0;0
20211222;5/11/2020;22:00;ANCASH;AN-111;73;DESPISTE;0;0
20211222;5/11/2020;1:50;PASCO;PE-3S;115;DESPISTE;0;0
20211222;5/11/2020;2:50;LIMA;PE-22;120;DESPISTE;0;0
20211222;5/11/2020;15:00;JUNIN;PE-22;162;DESPISTE;0;0
20211222;5/11/2020;15:20;AYACUCHO;PE-3S;169;ATROPELLO;0;0
20211222;5/11/2020;7:00;ICA;PE-1S;188;DESPISTE;0;1
20211222;5/11/2020;11:30;PIURA;PE-1NJ;206;ATROPELLO;0;1
20211222;5/11/2020;8:00;LIMA;PE-1N;269;DESPISTE;0;0
20211222;5/11/2020;16:20;MADRE DE DIOS;PE-30C;339;DESPISTE;0;0
20211222;5/11/2020;6:20;LIMA;PE-1N;892;VOLCADURA;0;0
20211222;5/11/2020;12:30;CUSCO;PE-3S;1009;CHOQUE;0;0
20211222;5/11/2020;17:50;CUSCO;PE-3S;1029;DESPISTE;1;1
20211222;5/11/2020;13:30;PUNO;PE-3S;1284;DESPISTE;0;0
20211222;6/11/2020;20:35;ICA;PE-28A;4;CHOQUE;0;0
20211222;6/11/2020;18:50;LIMA;PE-1S;28;DESPISTE;0;1
20211222;6/11/2020;18:40;UCAYALI;PE-04A;38;CHOQUE;0;2
20211222;6/11/2020;23:50;LIMA;PE-1N;49;DESPISTE;0;1
20211222;6/11/2020;19:05;LIMA;PE-1S;103;CHOQUE;0;2
20211222;6/11/2020;21:30;PUNO;PE-30A;198;DESPISTE;0;0
20211222;6/11/2020;17:10;SAN MARTIN;PE-04A;485;DESPISTE;0;1
20211222;6/11/2020;21:05;ANCASH;PE-3N;552;CHOQUE;0;3
20211222;6/11/2020;21:15;PIURA;PE-1N;1010;CHOQUE;0;0
20211222;6/11/2020;7:40;PUNO;PE-3S;1463;ATROPELLO;1;0
20211222;7/11/2020;23:30;LAMBAYEQUE;PE-04A;2;CHOQUE;0;0
20211222;7/11/2020;7:30;PUNO;CU-111;15;DESPISTE;1;4
20211222;7/11/2020;13:20;AREQUIPA;PE-1SD;41;VOLCADURA;0;0
20211222;7/11/2020;23:00;MADRE DE DIOS;PE-30C;44;CHOQUE;0;1
20211222;7/11/2020;7:45;LIMA;PE-22;46;DESPISTE;0;1
20211222;7/11/2020;22:13;LIMA;PE-1S;48;CHOQUE;0;1
20211222;7/11/2020;11:10;JUNIN;PE-3N;72;VOLCADURA;0;0
20211222;7/11/2020;N.I.;LIMA;PE-1N;75;CHOQUE;0;1
20211222;7/11/2020;11:30;HUANUCO;PE-18A;103;DESPISTE;0;0
20211222;7/11/2020;21:40;LIMA;PE-1S;117;CHOQUE;0;1
20211222;7/11/2020;13:05;LIMA;PE-22;120;CHOQUE;0;0
20211222;7/11/2020;17:45;CAJAMARCA;PE-08;129;VOLCADURA;0;0
20211222;7/11/2020;1:55;JUNIN;PE-22;154;DESPISTE;1;3
20211222;7/11/2020;14:00;CUSCO;PE-28B;174;CHOQUE;0;2
20211222;7/11/2020;17:00;MADRE DE DIOS;PE-30C;290;CHOQUE;0;1
20211222;7/11/2020;3:00;LA LIBERTAD;PE-1N;529;CHOQUE;0;0
20211222;7/11/2020;23:00;CAJAMARCA;PE-3N;N.I.;DESPISTE;0;4
20211222;8/11/2020;18:10;SAN MARTIN;PE-5N;9;CHOQUE;0;0
20211222;8/11/2020;19:30;CUSCO;PE-28B;50;CHOQUE;0;2
20211222;8/11/2020;16:00;LAMBAYEQUE;PE-06A;67;DESPISTE;0;1
20211222;8/11/2020;5:10;LAMBAYEQUE;PE-06A;67;DESPISTE;0;1
20211222;8/11/2020;13:00;LAMBAYEQUE;PE-1NJ;76;DESPISTE;0;1
20211222;8/11/2020;14:55;CAJAMARCA;PE-3N;79;CHOQUE;0;0
20211222;8/11/2020;8:45;CAJAMARCA;PE-06A;85;DESPISTE;0;3
20211222;8/11/2020;20:30;LIMA;PE-22;89;CHOQUE;0;3
20211222;8/11/2020;14:00;LORETO;PE-5N;108;DESPISTE;0;0
20211222;8/11/2020;21:30;LIMA;PE-1S;133;CHOQUE;1;0
20211222;8/11/2020;22:45;LIMA;PE-1N;263;DESPISTE;0;0
20211222;8/11/2020;12:45;UCAYALI;PE-5N;375;CHOQUE;2;1
20211222;8/11/2020;14:50;SAN MARTIN;PE-04A;590;DESPISTE;0;1
20211222;8/11/2020;2:10;APURIMAC;PE-3S;651;CHOQUE;0;0
20211222;8/11/2020;23:40;PUNO;PE-3S;1475;ATROPELLO;0;1
20211222;8/11/2020;16:30;APURIMAC;PE-3S;N.I.;CHOQUE;0;1
20211222;9/11/2020;23:10;PIURA;PE-1N;1;DESPISTE;0;2
20211222;9/11/2020;20:30;HUANUCO;PE-18A;11;CHOQUE;0;0
20211222;9/11/2020;14:30;CAJAMARCA;PE-06B;14;ATROPELLO;0;1
20211222;9/11/2020;21:00;PUNO;PE-34B;47;CHOQUE;0;0
20211222;9/11/2020;17:00;LIMA;PE-22;50;DESPISTE;0;3
20211222;9/11/2020;23:00;CAJAMARCA;PE-08;52;DESPISTE;0;2
20211222;9/11/2020;17:30;JUNIN;PE-3N;58;DESPISTE;0;0
20211222;9/11/2020;21:30;LAMBAYEQUE;PE-1N;90;DESPISTE;0;1
20211222;9/11/2020;0:30;LIMA;PE-22;109;DESPISTE;0;0
20211222;9/11/2020;6:25;LIMA;PE-1S;113;DESPISTE;0;1
20211222;9/11/2020;10:30;ANCASH;PE-3N;152;DESPISTE;0;2
20211222;9/11/2020;5:00;MADRE DE DIOS;PE-30C;286;VOLCADURA;0;0
20211222;9/11/2020;16:30;ANCASH;PE-1N;445;DESPISTE;1;0
20211222;9/11/2020;9:45;HUANUCO;PE-5N;644;DESPISTE;0;1
20211222;9/11/2020;0:00;PUNO;PE-3S;1212;CHOQUE;0;2
20211222;9/11/2020;21:58;LIMA;PE-1S;1497;DESPISTE;0;0
20211222;10/11/2020;18:40;PIURA;PE-1N;23;DESPISTE;0;1
20211222;10/11/2020;7:30;PIURA;PE-1N;24;CHOQUE;1;0
20211222;10/11/2020;9:45;MOQUEGUA;PE-36A;95;DESPISTE;0;0
20211222;10/11/2020;15:30;JUNIN;PE-3S;105;CHOQUE;0;0
20211222;10/11/2020;5:00;LAMBAYEQUE;PE-1NJ;122;CHOQUE;0;1
20211222;10/11/2020;9:30;MADRE DE DIOS;PE-30C;283;DESPISTE;0;1
20211222;10/11/2020;11:10;AYACUCHO;PE-3S;340;CHOQUE;0;1
20211222;10/11/2020;9:30;ICA;PE-1S;386;CHOQUE;0;0
20211222;10/11/2020;8:15;AREQUIPA;PE-1S;633;DESPISTE;0;0
20211222;10/11/2020;17:50;LA LIBERTAD;PE-1N;703;CHOQUE;0;1
20211222;10/11/2020;6:30;CUSCO;PE-3S;1037;CHOQUE;1;1
20211222;10/11/2020;9:30;HUANUCO;PE-18A;N.I.;CHOQUE;0;1
20211222;11/11/2020;17:30;CAJAMARCA;PE-06B;6;DESPISTE;0;1
20211222;11/11/2020;5:40;AREQUIPA;PE-1SE;13;DESPISTE;0;0
20211222;11/11/2020;6:52;SAN MARTIN;PE-5NB;25;DESPISTE;0;1
20211222;11/11/2020;13:40;LIMA;PE-22;57;DESPISTE;0;0
20211222;11/11/2020;3:45;ANCASH;PE-3N;95;CHOQUE;0;3
20211222;11/11/2020;21:20;MADRE DE DIOS;PE-30C;324;CHOQUE;0;0
20211222;11/11/2020;17:00;AMAZONAS;PE-08B;337;CHOQUE;0;2
20211222;11/11/2020;12:10;SAN MARTIN;PE-5N;501;CHOQUE;0;1
20211222;11/11/2020;8:40;PIURA;PE-1N;986;CHOQUE;0;0
20211222;11/11/2020;22:30;PIURA;PE-1N;1153;DESPISTE;0;1
20211222;11/11/2020;4:30;PUNO;PE-3S;1305;ATROPELLO;1;0
20211222;12/11/2020;19:00;CUSCO;PE-30;4;DESPISTE;0;2
20211222;12/11/2020;21:20;PUNO;PE-34H;18;CHOQUE;0;1
20211222;12/11/2020;13:40;SAN MARTIN;PE-5NB;18;CHOQUE;0;0
20211222;12/11/2020;22:50;LIMA;PE-1S;24;DESPISTE;0;1
20211222;12/11/2020;9:00;JUNIN;PE-3N;63;CHOQUE;0;0
20211222;12/11/2020;17:50;AREQUIPA;PE-34A;66;CHOQUE;0;0
20211222;12/11/2020;16:00;HUANUCO;PE-18A;81;CHOQUE;0;2
20211222;12/11/2020;20:30;LIMA;PE-1S;94;DESPISTE;0;2
20211222;12/11/2020;18:20;AREQUIPA;PE-34A;181;DESPISTE;0;2
20211222;12/11/2020;16:20;MADRE DE DIOS;PE-30C;264;CHOQUE;0;0
20211222;12/11/2020;9:30;HUANUCO;PE-3N;274;ESPECIAL;0;1
20211222;12/11/2020;7:45;MADRE DE DIOS;PE-30C;326;ATROPELLO;1;0
20211222;12/11/2020;12:00;SAN MARTIN;PE-04A;471;CHOQUE;0;1
20211222;12/11/2020;19:15;HUANUCO;PE-5N;522;ATROPELLO;1;1
20211222;12/11/2020;13:40;CUSCO;PE-3S;1133;DESPISTE;0;0
20211222;13/11/2020;17:20;LA LIBERTAD;PE-08;9;DESPISTE;0;4
20211222;13/11/2020;14:30;CAJAMARCA;PE-08A;22;DESPISTE;0;2
20211222;13/11/2020;12:15;PUNO;PE-34I;27;ATROPELLO;0;1
20211222;13/11/2020;17:44;TACNA;PE-36A;43;DESPISTE;0;0
20211222;13/11/2020;15:00;CAJAMARCA;PE-06B;58;DESPISTE;0;1
20211222;13/11/2020;17:50;JUNIN;PE-3S;76;CHOQUE;0;3
20211222;13/11/2020;17:30;LIMA;PE-1S;79;CHOQUE;0;3
20211222;13/11/2020;11:24;AREQUIPA;PE-34A;84;CHOQUE;0;7
20211222;13/11/2020;2:30;AMAZONAS;PE-04A;197;DESPISTE;0;2
20211222;13/11/2020;8:40;PUNO;PE-34A;222;DESPISTE;0;5
20211222;13/11/2020;19:50;ANCASH;PE-3N;516;DESPISTE;0;2
20211222;13/11/2020;5:50;LA LIBERTAD;PE-1N;553;DESPISTE;0;0
20211222;13/11/2020;0:00;LAMBAYEQUE;PE-1N;776;ATROPELLO;2;0
20211222;13/11/2020;4:45;AREQUIPA;PE-1S;1058;DESPISTE;0;0
20211222;14/11/2020;13:15;PUNO;PE-34H;28;CHOQUE;1;0
20211222;14/11/2020;12:00;LORETO;LO-103;42;ATROPELLO;0;1
20211222;14/11/2020;17:00;LIMA;PE-22;58;CHOQUE;0;3
20211222;14/11/2020;17:50;ANCASH;AN-117;73;CHOQUE;1;1
20211222;14/11/2020;19:40;JUNIN;PE-3S;108;CHOQUE;0;1
20211222;14/11/2020;20:00;CAJAMARCA;PE-06B;110;ATROPELLO;0;1
20211222;14/11/2020;14:10;PASCO;PE-3N;124;CHOQUE;0;6
20211222;14/11/2020;7:55;JUNIN;PE-22;144;CHOQUE;0;2
20211222;14/11/2020;9:20;AYACUCHO;PE-3S;239;DESPISTE;0;3
20211222;14/11/2020;18:00;ANCASH;PE-1N;251;VOLCADURA;0;0
20211222;14/11/2020;6:30;ANCASH;PE-1N;344;CHOQUE;0;1
20211222;14/11/2020;4:40;ICA;PE-1S;377;CHOQUE;0;1
20211222;14/11/2020;1:30;AYACUCHO;PE-3S;409;DESPISTE;0;1
20211222;14/11/2020;8:30;LA LIBERTAD;PE-1N;555;DESPISTE;0;1
20211222;14/11/2020;3:20;LA LIBERTAD;PE-1N;725;CHOQUE;0;1
20211222;14/11/2020;4:55;AREQUIPA;PE-1S;882;DESPISTE;0;1
20211222;14/11/2020;12:40;AREQUIPA;AR-115;977;CHOQUE;0;0
20211222;14/11/2020;5:00;CUSCO;PE-3S;1086;DESPISTE;0;2
20211222;14/11/2020;21:25;PUNO;PE-3S;1308;CHOQUE;0;1
20211222;15/11/2020;16:30;HUANUCO;PE-18A;11;DESPISTE;0;3
20211222;15/11/2020;9:30;LIMA;PE-1NE;15;CHOQUE;0;1
20211222;15/11/2020;19:15;ANCASH;AN-110;72;CHOQUE;0;0
20211222;15/11/2020;19:30;PIURA;PE-1N;85;DESPISTE;0;4
20211222;15/11/2020;8:40;JUNIN;PE-22B;102;CHOQUE;0;2
20211222;15/11/2020;22:00;LIMA;PE-22;119;DESPISTE;0;0
20211222;15/11/2020;9:00;UCAYALI;PE-18C;143;DESPISTE;0;1
20211222;15/11/2020;18:30;HUANUCO;PE-3N;160;DESPISTE;0;2
20211222;15/11/2020;21:50;LIMA;PE-1N;190;CHOQUE;0;0
20211222;15/11/2020;16:10;LIMA;PE-1N;235;DESPISTE;0;0
20211222;15/11/2020;5:00;AMAZONAS;PE-08B;410;VOLCADURA;0;0
20211222;15/11/2020;5:30;HUANUCO;PE-5N;485;CHOQUE;2;0
20211222;16/11/2020;19:00;LIMA;PE-24;7;CHOQUE;1;0
20211222;16/11/2020;11:10;LIMA;PE-1S;36;ATROPELLO;0;1
20211222;16/11/2020;11:00;UCAYALI;PE-18C;38;CHOQUE;0;4
20211222;16/11/2020;17:20;JUNIN;PE-3N;44;DESPISTE;0;0
20211222;16/11/2020;8:08;CAJAMARCA;PE-08B;130;DESPISTE;0;0
20211222;16/11/2020;8:20;CAJAMARCA;PE-06A;172;CHOQUE;0;1
20211222;16/11/2020;19:00;UCAYALI;PE-5N;217;CHOQUE;0;3
20211222;16/11/2020;16:20;ANCASH;PE-1N;278;DESPISTE;0;1
20211222;16/11/2020;23:00;ICA;PE-1S;282;DESPISTE;0;3
20211222;16/11/2020;4:40;APURIMAC;PE-30A;312;CHOQUE;0;4
20211222;16/11/2020;1:40;MADRE DE DIOS;PE-30C;334;ATROPELLO;1;1
20211222;16/11/2020;16:30;ANCASH;PE-1N;384;DESPISTE;0;0
20211222;16/11/2020;6:20;LA LIBERTAD;PE-1N;527;CHOQUE;0;1
20211222;16/11/2020;6:00;SAN MARTIN;PE-04A;662;CHOQUE;0;1
20211222;16/11/2020;0:50;AREQUIPA;PE-1S;748;DESPISTE;0;0
